Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
676077,,21/06/2021,,,,Pathanamthitta,Kerala,KL,390,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676078,,21/06/2021,,,,Alappuzha,Kerala,KL,1005,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676079,,21/06/2021,,,,Kottayam,Kerala,KL,834,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676080,,21/06/2021,,,,Idukki,Kerala,KL,720,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676081,,21/06/2021,,,,Ernakulam,Kerala,KL,1180,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676082,,21/06/2021,,,,Thrissur,Kerala,KL,1907,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676083,,21/06/2021,,,,Palakkad,Kerala,KL,1124,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676084,,21/06/2021,,,,Malappuram,Kerala,KL,1336,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676085,,21/06/2021,,,,Kozhikode,Kerala,KL,1016,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676086,,21/06/2021,,,,Wayanad,Kerala,KL,201,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676087,,21/06/2021,,,,Kannur,Kerala,KL,451,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676088,,21/06/2021,,,,Kasaragod,Kerala,KL,395,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676089,,21/06/2021,50,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676090,,21/06/2021,62,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676091,,21/06/2021,79,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676092,,21/06/2021,70,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676093,,21/06/2021,70,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676094,,21/06/2021,72,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676095,,21/06/2021,33,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676096,,21/06/2021,49,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676097,,21/06/2021,76,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676098,,21/06/2021,72,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676099,,21/06/2021,81,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676100,,21/06/2021,62,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676101,,21/06/2021,63,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676102,,21/06/2021,80,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676103,,21/06/2021,87,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676104,,21/06/2021,70,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676105,,21/06/2021,80,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676106,,21/06/2021,80,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676107,,21/06/2021,65,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676108,,21/06/2021,52,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676109,,21/06/2021,30,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676110,,21/06/2021,44,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676111,,21/06/2021,55,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676112,,21/06/2021,39,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676113,,21/06/2021,63,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676114,,21/06/2021,60,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676115,,21/06/2021,69,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676116,,21/06/2021,58,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676117,,21/06/2021,54,M,,Kollam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676118,,21/06/2021,75,M,,Kollam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676119,,21/06/2021,82,F,,Kollam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676120,,21/06/2021,72,F,,Kollam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676121,,21/06/2021,41,F,,Kollam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676122,,21/06/2021,62,M,,Kollam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676123,,21/06/2021,58,M,,Kollam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676124,,21/06/2021,89,F,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676125,,21/06/2021,38,F,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676126,,21/06/2021,46,F,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676127,,21/06/2021,61,M,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676128,,21/06/2021,38,M,,Alappuzha,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676129,,21/06/2021,77,F,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676130,,21/06/2021,59,F,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676131,,21/06/2021,74,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676132,,21/06/2021,83,F,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676133,,21/06/2021,65,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676134,,21/06/2021,78,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676135,,21/06/2021,60,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676136,,21/06/2021,75,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676137,,21/06/2021,58,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676138,,21/06/2021,68,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676139,,21/06/2021,39,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676140,,21/06/2021,65,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676141,,21/06/2021,62,M,,Palakkad,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676142,,21/06/2021,75,F,,Palakkad,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676143,,21/06/2021,60,F,,Palakkad,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676144,,21/06/2021,80,M,,Palakkad,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676145,,21/06/2021,80,M,,Palakkad,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676146,,21/06/2021,41,M,,Palakkad,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676147,,21/06/2021,86,M,,Palakkad,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676148,,21/06/2021,85,F,,Palakkad,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676149,,21/06/2021,86,M,,Palakkad,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676150,,21/06/2021,83,F,,Palakkad,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676151,,21/06/2021,56,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676152,,21/06/2021,63,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676153,,21/06/2021,52,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676154,,21/06/2021,79,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676155,,21/06/2021,62,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676156,,21/06/2021,52,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676157,,21/06/2021,67,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676158,,21/06/2021,58,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676159,,21/06/2021,71,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676160,,21/06/2021,74,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676161,,21/06/2021,50,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676162,,21/06/2021,27,F,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676163,,21/06/2021,32,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676164,,21/06/2021,64,F,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676165,,21/06/2021,63,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676166,,21/06/2021,71,F,,Kozhikode,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676167,,21/06/2021,52,M,,Kozhikode,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676168,,21/06/2021,71,M,,Kozhikode,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676169,,21/06/2021,80,M,,Kozhikode,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676170,,21/06/2021,65,M,,Kozhikode,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676171,,21/06/2021,68,F,,Kozhikode,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676172,,21/06/2021,30,M,,Kozhikode,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676173,,21/06/2021,70,M,,Kannur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676174,,21/06/2021,45,M,,Kannur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676175,,21/06/2021,44,F,,Kannur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676176,,21/06/2021,79,M,,Kannur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676177,,21/06/2021,83,M,,Kasaragod,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676178,,21/06/2021,80,F,,Kasaragod,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676179,,21/06/2021,60,F,,Kasaragod,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676180,,21/06/2021,82,M,,Kasaragod,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676181,,21/06/2021,94,M,,Kasaragod,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676182,,21/06/2021,70,M,,Kasaragod,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/06/Bulletin-HFWD-English-June-21.pdf,,,,,,
676183,,17/06/2021,,,,Kannur,Kerala,KL,1,Migrated_Other,,Non-covid death,https://dashboard.kerala.gov.in/deaths.php,,,,,,
676184,,18/06/2021,,,,Kollam,Kerala,KL,2,Migrated_Other,,Non-covid deaths,https://dashboard.kerala.gov.in/deaths.php,,,,,,
676185,,19/06/2021,,,,Wayanad,Kerala,KL,1,Migrated_Other,,Non-covid death,https://dashboard.kerala.gov.in/deaths.php,,,,,,
676186,,19/06/2021,,,,Kozhikode,Kerala,KL,1,Migrated_Other,,Non-covid death,https://dashboard.kerala.gov.in/deaths.php,,,,,,
676187,,19/06/2021,,,,Palakkad,Kerala,KL,1,Migrated_Other,,Non-covid death,https://dashboard.kerala.gov.in/deaths.php,,,,,,
676188,,19/06/2021,,,,Thiruvananthapuram,Kerala,KL,1,Migrated_Other,,Non-covid death,https://dashboard.kerala.gov.in/deaths.php,,,,,,
676189,,20/06/2021,,,,Kollam,Kerala,KL,1,Migrated_Other,,Non-covid death,https://dashboard.kerala.gov.in/deaths.php,,,,,,
676190,,21/06/2021,,,,Chandigarh,Chandigarh,CH,14,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/9157,,,,,,
676191,,21/06/2021,,,,Chandigarh,Chandigarh,CH,56,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/9157,,,,,,
676192,,21/06/2021,,,,Srinagar,Jammu and Kashmir,JK,79,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676193,,21/06/2021,,,,Baramulla,Jammu and Kashmir,JK,14,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676194,,21/06/2021,,,,Budgam,Jammu and Kashmir,JK,37,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676195,,21/06/2021,,,,Pulwama,Jammu and Kashmir,JK,21,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676196,,21/06/2021,,,,Kupwara,Jammu and Kashmir,JK,22,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676197,,21/06/2021,,,,Anantnag,Jammu and Kashmir,JK,44,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676198,,21/06/2021,,,,Bandipora,Jammu and Kashmir,JK,11,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676199,,21/06/2021,,,,Ganderbal,Jammu and Kashmir,JK,13,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676200,,21/06/2021,,,,Kulgam,Jammu and Kashmir,JK,18,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676201,,21/06/2021,,,,Shopiyan,Jammu and Kashmir,JK,2,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676202,,21/06/2021,,,,Jammu,Jammu and Kashmir,JK,9,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676203,,21/06/2021,,,,Udhampur,Jammu and Kashmir,JK,10,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676204,,21/06/2021,,,,Rajouri,Jammu and Kashmir,JK,15,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676205,,21/06/2021,,,,Doda,Jammu and Kashmir,JK,27,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676206,,21/06/2021,,,,Kathua,Jammu and Kashmir,JK,1,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676207,,21/06/2021,,,,Samba,Jammu and Kashmir,JK,1,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676208,,21/06/2021,,,,Kishtwar,Jammu and Kashmir,JK,8,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676209,,21/06/2021,,,,Punch,Jammu and Kashmir,JK,9,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676210,,21/06/2021,,,,Ramban,Jammu and Kashmir,JK,13,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676211,,21/06/2021,,,,Reasi,Jammu and Kashmir,JK,8,Hospitalized,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676212,,21/06/2021,,,,Srinagar,Jammu and Kashmir,JK,189,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676213,,21/06/2021,,,,Baramulla,Jammu and Kashmir,JK,194,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676214,,21/06/2021,,,,Budgam,Jammu and Kashmir,JK,90,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676215,,21/06/2021,,,,Pulwama,Jammu and Kashmir,JK,108,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676216,,21/06/2021,,,,Kupwara,Jammu and Kashmir,JK,70,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676217,,21/06/2021,,,,Anantnag,Jammu and Kashmir,JK,121,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676218,,21/06/2021,,,,Bandipora,Jammu and Kashmir,JK,68,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676219,,21/06/2021,,,,Ganderbal,Jammu and Kashmir,JK,50,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676220,,21/06/2021,,,,Kulgam,Jammu and Kashmir,JK,53,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676221,,21/06/2021,,,,Shopiyan,Jammu and Kashmir,JK,17,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676222,,21/06/2021,,,,Jammu,Jammu and Kashmir,JK,98,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676223,,21/06/2021,,,,Udhampur,Jammu and Kashmir,JK,31,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676224,,21/06/2021,,,,Rajouri,Jammu and Kashmir,JK,24,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676225,,21/06/2021,,,,Doda,Jammu and Kashmir,JK,62,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676226,,21/06/2021,,,,Kathua,Jammu and Kashmir,JK,10,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676227,,21/06/2021,,,,Samba,Jammu and Kashmir,JK,21,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676228,,21/06/2021,,,,Kishtwar,Jammu and Kashmir,JK,12,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676229,,21/06/2021,,,,Punch,Jammu and Kashmir,JK,1,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676230,,21/06/2021,,,,Reasi,Jammu and Kashmir,JK,5,Recovered,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676231,,21/06/2021,,,,Srinagar,Jammu and Kashmir,JK,2,Deceased,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
676232,,21/06/2021,,,,Budgam,Jammu and Kashmir,JK,1,Deceased,,,https://twitter.com/diprjk/status/1406965767774429198,,,,,,
