Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,Detected City,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
612254,,18/05/2021,,,,Jhalawar,Rajasthan,RJ,5,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612255,,18/05/2021,,,,Alwar,Rajasthan,RJ,401,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612256,,18/05/2021,,,,Dausa,Rajasthan,RJ,250,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612257,,18/05/2021,,,,Jhunjhunu,Rajasthan,RJ,145,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612258,,18/05/2021,,,,Alwar,Rajasthan,RJ,854,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612259,,18/05/2021,,,,Dausa,Rajasthan,RJ,20,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612260,,18/05/2021,,,,Jhunjhunu,Rajasthan,RJ,174,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612261,,18/05/2021,,,,Alwar,Rajasthan,RJ,5,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612262,,18/05/2021,,,,Dausa,Rajasthan,RJ,1,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612263,,18/05/2021,,,,Jhunjhunu,Rajasthan,RJ,2,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612264,,18/05/2021,,,,Kota,Rajasthan,RJ,367,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612265,,18/05/2021,,,,Nagaur,Rajasthan,RJ,145,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612266,,18/05/2021,,,,Pali,Rajasthan,RJ,189,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612267,,18/05/2021,,,,Pratapgarh,Rajasthan,RJ,45,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612268,,18/05/2021,,,,Rajsamand,Rajasthan,RJ,201,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612269,,18/05/2021,,,,Sawai Madhopur,Rajasthan,RJ,87,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612270,,18/05/2021,,,,Sikar,Rajasthan,RJ,397,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612271,,18/05/2021,,,,Sirohi,Rajasthan,RJ,90,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612272,,18/05/2021,,,,Tonk,Rajasthan,RJ,98,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612273,,18/05/2021,,,,Udaipur,Rajasthan,RJ,550,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612274,,18/05/2021,,,,Kota,Rajasthan,RJ,555,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612275,,18/05/2021,,,,Nagaur,Rajasthan,RJ,138,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612276,,18/05/2021,,,,Pali,Rajasthan,RJ,20,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612277,,18/05/2021,,,,Pratapgarh,Rajasthan,RJ,207,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612278,,18/05/2021,,,,Rajsamand,Rajasthan,RJ,430,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612279,,18/05/2021,,,,Sawai Madhopur,Rajasthan,RJ,2204,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612280,,18/05/2021,,,,Sikar,Rajasthan,RJ,344,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612281,,18/05/2021,,,,Sirohi,Rajasthan,RJ,213,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612282,,18/05/2021,,,,Tonk,Rajasthan,RJ,115,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612283,,18/05/2021,,,,Udaipur,Rajasthan,RJ,1138,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612284,,18/05/2021,,,,Kota,Rajasthan,RJ,8,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612285,,18/05/2021,,,,Nagaur,Rajasthan,RJ,2,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612286,,18/05/2021,,,,Pali,Rajasthan,RJ,6,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612287,,18/05/2021,,,,Pratapgarh,Rajasthan,RJ,3,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612288,,18/05/2021,,,,Rajsamand,Rajasthan,RJ,5,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612289,,18/05/2021,,,,Sikar,Rajasthan,RJ,7,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612290,,18/05/2021,,,,Sirohi,Rajasthan,RJ,2,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612291,,18/05/2021,,,,Tonk,Rajasthan,RJ,1,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612292,,18/05/2021,,,,Udaipur,Rajasthan,RJ,11,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612293,,18/05/2021,,,,Dholpur,Rajasthan,RJ,57,Hospitalized,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612294,,18/05/2021,,,,Dholpur,Rajasthan,RJ,110,Recovered,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612295,,18/05/2021,,,,Dholpur,Rajasthan,RJ,2,Deceased,,,https://twitter.com/airnews_jaipur/status/1394646088334733315,,,,,,
612296,,18/05/2021,,,,Chandigarh,Chandigarh,CH,526,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/8512,,,,,,
612297,,18/05/2021,,,,Chandigarh,Chandigarh,CH,867,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/8512,,,,,,
612298,,18/05/2021,61,M,,Chandigarh,Chandigarh,CH,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8512,,,,,,
612299,,18/05/2021,69,F,,Chandigarh,Chandigarh,CH,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8512,,,,,,
612300,,18/05/2021,63,M,,Chandigarh,Chandigarh,CH,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8512,,,,,,
612301,,18/05/2021,62,M,,Chandigarh,Chandigarh,CH,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8512,,,,,,
612302,,18/05/2021,53,F,,Chandigarh,Chandigarh,CH,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8512,,,,,,
612303,,18/05/2021,62,F,,Chandigarh,Chandigarh,CH,1,Deceased,,,https://t.me/Covid19india_Auxiliary_Test_Data/8512,,,,,,
612304,,18/05/2021,,,,Thiruvananthapuram,Kerala,KL,3355,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612305,,18/05/2021,,,,Kollam,Kerala,KL,3323,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612306,,18/05/2021,,,,Pathanamthitta,Kerala,KL,1149,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612307,,18/05/2021,,,,Alappuzha,Kerala,KL,2353,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612308,,18/05/2021,,,,Kottayam,Kerala,KL,1855,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612309,,18/05/2021,,,,Idukki,Kerala,KL,830,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612310,,18/05/2021,,,,Ernakulam,Kerala,KL,3517,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612311,,18/05/2021,,,,Thrissur,Kerala,KL,2312,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612312,,18/05/2021,,,,Palakkad,Kerala,KL,3105,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612313,,18/05/2021,,,,Malappuram,Kerala,KL,4320,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612314,,18/05/2021,,,,Kozhikode,Kerala,KL,2474,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612315,,18/05/2021,,,,Wayanad,Kerala,KL,631,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612316,,18/05/2021,,,,Kannur,Kerala,KL,1374,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612317,,18/05/2021,,,,Kasaragod,Kerala,KL,739,Hospitalized,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612318,,18/05/2021,,,,Thiruvananthapuram,Kerala,KL,7919,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612319,,18/05/2021,,,,Kollam,Kerala,KL,1818,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612320,,18/05/2021,,,,Pathanamthitta,Kerala,KL,270,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612321,,18/05/2021,,,,Alappuzha,Kerala,KL,1020,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612322,,18/05/2021,,,,Kottayam,Kerala,KL,3753,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612323,,18/05/2021,,,,Idukki,Kerala,KL,342,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612324,,18/05/2021,,,,Ernakulam,Kerala,KL,6336,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612325,,18/05/2021,,,,Thrissur,Kerala,KL,4898,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612326,,18/05/2021,,,,Palakkad,Kerala,KL,1433,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612327,,18/05/2021,,,,Malappuram,Kerala,KL,4460,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612328,,18/05/2021,,,,Kozhikode,Kerala,KL,4169,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612329,,18/05/2021,,,,Wayanad,Kerala,KL,1309,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612330,,18/05/2021,,,,Kannur,Kerala,KL,5349,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612331,,18/05/2021,,,,Kasaragod,Kerala,KL,2850,Recovered,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612332,,18/05/2021,68,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612333,,18/05/2021,82,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612334,,18/05/2021,74,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612335,,18/05/2021,83,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612336,,18/05/2021,73,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612337,,18/05/2021,85,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612338,,18/05/2021,82,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612339,,18/05/2021,82,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612340,,18/05/2021,51,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612341,,18/05/2021,54,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612342,,18/05/2021,63,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612343,,18/05/2021,65,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612344,,18/05/2021,59,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612345,,18/05/2021,67,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612346,,18/05/2021,59,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612347,,18/05/2021,60,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612348,,18/05/2021,68,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612349,,18/05/2021,54,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612350,,18/05/2021,55,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612351,,18/05/2021,47,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612352,,18/05/2021,65,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612353,,18/05/2021,70,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612354,,18/05/2021,70,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612355,,18/05/2021,70,M,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612356,,18/05/2021,65,F,,Thiruvananthapuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612357,,18/05/2021,73,M,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612358,,18/05/2021,62,F,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612359,,18/05/2021,56,F,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612360,,18/05/2021,88,M,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612361,,18/05/2021,59,F,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612362,,18/05/2021,61,M,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612363,,18/05/2021,60,F,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612364,,18/05/2021,52,M,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612365,,18/05/2021,80,M,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612366,,18/05/2021,68,M,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612367,,18/05/2021,74,M,,Pathanamthitta,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612368,,18/05/2021,66,M,,Alappuzha,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612369,,18/05/2021,80,M,,Kottayam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612370,,18/05/2021,69,F,,Kottayam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612371,,18/05/2021,71,M,,Idukki,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612372,,18/05/2021,72,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612373,,18/05/2021,80,F,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612374,,18/05/2021,77,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612375,,18/05/2021,60,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612376,,18/05/2021,67,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612377,,18/05/2021,58,F,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612378,,18/05/2021,55,F,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612379,,18/05/2021,45,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612380,,18/05/2021,55,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612381,,18/05/2021,82,F,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612382,,18/05/2021,78,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612383,,18/05/2021,89,F,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612384,,18/05/2021,70,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612385,,18/05/2021,65,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612386,,18/05/2021,78,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612387,,18/05/2021,59,M,,Ernakulam,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612388,,18/05/2021,43,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612389,,18/05/2021,88,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612390,,18/05/2021,71,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612391,,18/05/2021,80,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612392,,18/05/2021,63,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612393,,18/05/2021,55,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612394,,18/05/2021,54,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612395,,18/05/2021,63,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612396,,18/05/2021,30,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612397,,18/05/2021,63,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612398,,18/05/2021,46,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612399,,18/05/2021,60,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612400,,18/05/2021,69,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612401,,18/05/2021,73,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612402,,18/05/2021,61,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612403,,18/05/2021,56,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612404,,18/05/2021,73,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612405,,18/05/2021,43,M,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612406,,18/05/2021,51,F,,Thrissur,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612407,,18/05/2021,65,F,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
612408,,18/05/2021,85,M,,Malappuram,Kerala,KL,1,Deceased,,,https://dhs.kerala.gov.in/wp-content/uploads/2021/05/Bulletin-HFWD-English-May-18.pdf,,,,,,
